model,n_samples,split,strategy,metric,score,similar
rtdetr-l,1024,test_b01,bo_exploitation,f1,0.8515,False
rtdetr-l,1024,test_b01,grid_search,f1,0.7896,False
rtdetr-l,1024,test_b02,baseline,f1,0.7587,False
rtdetr-l,1024,test_b02,bo_exploration,f1,0.6995,False
rtdetr-l,1024,test_b02,bo_exploitation,f1,0.7314,False
rtdetr-l,1024,test_b02,grid_search,f1,0.6847,False
rtdetr-l,1024,test_b03,baseline,f1,0.8506,False
rtdetr-l,1024,test_b03,bo_exploration,f1,0.5666,False
rtdetr-l,1024,test_b03,bo_exploitation,f1,0.7432,False
rtdetr-l,1024,test_b03,grid_search,f1,0.5127,False
yolo11n,64,test_a01,baseline,f1,0.9019,True
yolo11n,64,test_a01,bo_exploration,f1,0.8883,True
yolo11n,64,test_a01,bo_exploitation,f1,0.8802,True
yolo11n,64,test_a01,grid_search,f1,0.8883,True
yolo11n,64,test_a02,baseline,f1,0.8047,True
yolo11n,64,test_a02,bo_exploration,f1,0.7795,True
yolo11n,64,test_a02,bo_exploitation,f1,0.774,True
yolo11n,64,test_a02,grid_search,f1,0.7759,True
yolo11n,64,test_a03,baseline,f1,0.6975,True
yolo11n,64,test_a03,bo_exploration,f1,0.727,True
yolo11n,64,test_a03,bo_exploitation,f1,0.7303,True
yolo11n,64,test_a03,grid_search,f1,0.727,True
yolo11n,64,test_b01,baseline,f1,0.6288,False
yolo11n,64,test_b01,bo_exploration,f1,0.6755,False
yolo11n,64,test_b01,bo_exploitation,f1,0.6576,False
yolo11n,64,test_b01,grid_search,f1,0.6706,False
yolo11n,64,test_b02,baseline,f1,0.7205,False
yolo11n,64,test_b02,bo_exploration,f1,0.7179,False
yolo11n,64,test_b02,bo_exploitation,f1,0.7179,False
yolo11n,64,test_b02,grid_search,f1,0.7179,False
yolo11n,64,test_b03,baseline,f1,0.315,False
yolo11n,64,test_b03,bo_exploration,f1,0.4396,False
yolo11n,64,test_b03,bo_exploitation,f1,0.4837,False
yolo11n,64,test_b03,grid_search,f1,0.4489,False
yolo11n,256,test_a01,baseline,f1,0.9287,True
yolo11n,256,test_a01,bo_exploration,f1,0.8964,True
yolo11n,256,test_a01,bo_exploitation,f1,0.8851,True
yolo11n,256,test_a01,grid_search,f1,0.8654,True
yolo11n,256,test_a02,baseline,f1,0.7807,True
yolo11n,256,test_a02,bo_exploration,f1,0.693,True
yolo11n,256,test_a02,bo_exploitation,f1,0.7333,True
yolo11n,256,test_a02,grid_search,f1,0.6738,True
yolo11n,256,test_a03,baseline,f1,0.7032,True
yolo11n,256,test_a03,bo_exploration,f1,0.754,True
yolo11n,256,test_a03,bo_exploitation,f1,0.7351,True
yolo11n,256,test_a03,grid_search,f1,0.7412,True
yolo11n,256,test_b01,baseline,f1,0.5512,False
yolo11n,256,test_b01,bo_exploration,f1,0.4633,False
yolo11n,256,test_b01,bo_exploitation,f1,0.522,False
yolo11n,256,test_b01,grid_search,f1,0.4705,False
yolo11n,256,test_b02,baseline,f1,0.5642,False
yolo11n,256,test_b02,bo_exploration,f1,0.5226,False
yolo11n,256,test_b02,bo_exploitation,f1,0.5604,False
yolo11n,256,test_b02,grid_search,f1,0.5567,False
yolo11n,256,test_b03,baseline,f1,0.4316,False
yolo11n,256,test_b03,bo_exploration,f1,0.5773,False
yolo11n,256,test_b03,bo_exploitation,f1,0.4436,False
yolo11n,256,test_b03,grid_search,f1,0.2593,False
yolo11n,1024,test_a01,baseline,f1,0.945,True
yolo11n,1024,test_a01,bo_exploration,f1,0.9217,True
yolo11n,1024,test_a01,bo_exploitation,f1,0.9384,True
yolo11n,1024,test_a01,grid_search,f1,0.8929,True
yolo11n,1024,test_a02,baseline,f1,0.853,True
yolo11n,1024,test_a02,bo_exploration,f1,0.809,True
yolo11n,1024,test_a02,bo_exploitation,f1,0.8139,True
yolo11n,1024,test_a02,grid_search,f1,0.7872,True
yolo11n,1024,test_a03,baseline,f1,0.7753,True
yolo11n,1024,test_a03,bo_exploration,f1,0.7816,True
yolo11n,1024,test_a03,bo_exploitation,f1,0.7444,True
yolo11n,1024,test_a03,grid_search,f1,0.7159,True
yolo11n,1024,test_b01,baseline,f1,0.725,False
yolo11n,1024,test_b01,bo_exploration,f1,0.6749,False
yolo11n,1024,test_b01,bo_exploitation,f1,0.7829,False
yolo11n,1024,test_b01,grid_search,f1,0.5866,False
yolo11n,1024,test_b02,baseline,f1,0.7836,False
yolo11n,1024,test_b02,bo_exploration,f1,0.7786,False
yolo11n,1024,test_b02,bo_exploitation,f1,0.7377,False
yolo11n,1024,test_b02,grid_search,f1,0.6988,False
yolo11n,1024,test_b03,baseline,f1,0.6267,False
yolo11n,1024,test_b03,bo_exploration,f1,0.4923,False
yolo11n,1024,test_b03,bo_exploitation,f1,0.3468,False
yolo11n,1024,test_b03,grid_search,f1,0.3262,False
yolo11m,64,test_a01,baseline,f1,0.8957,True
yolo11m,64,test_a01,bo_exploration,f1,0.8734,True
yolo11m,64,test_a01,bo_exploitation,f1,0.8761,True
yolo11m,64,test_a01,grid_search,f1,0.8804,True
yolo11m,64,test_a02,baseline,f1,0.7266,True
yolo11m,64,test_a02,bo_exploration,f1,0.7004,True
yolo11m,64,test_a02,bo_exploitation,f1,0.713,True
yolo11m,64,test_a02,grid_search,f1,0.7211,True
yolo11m,64,test_a03,baseline,f1,0.7797,True
yolo11m,64,test_a03,bo_exploration,f1,0.7701,True
yolo11m,64,test_a03,bo_exploitation,f1,0.7602,True
yolo11m,64,test_a03,grid_search,f1,0.7872,True
yolo11m,64,test_b01,baseline,f1,0.6445,False
yolo11m,64,test_b01,bo_exploration,f1,0.628,False
yolo11m,64,test_b01,bo_exploitation,f1,0.628,False
yolo11m,64,test_b01,grid_search,f1,0.6568,False
yolo11m,64,test_b02,baseline,f1,0.6995,False
yolo11m,64,test_b02,bo_exploration,f1,0.682,False
yolo11m,64,test_b02,bo_exploitation,f1,0.682,False
yolo11m,64,test_b02,grid_search,f1,0.682,False
yolo11m,64,test_b03,baseline,f1,0.5512,False
yolo11m,64,test_b03,bo_exploration,f1,0.3304,False
yolo11m,64,test_b03,bo_exploitation,f1,0.381,False
yolo11m,64,test_b03,grid_search,f1,0.383,False
yolo11m,256,test_a01,baseline,f1,0.9337,True
yolo11m,256,test_a01,bo_exploration,f1,0.9244,True
yolo11m,256,test_a01,bo_exploitation,f1,0.9242,True
yolo11m,256,test_a01,grid_search,f1,0.9244,True
yolo11m,256,test_a02,baseline,f1,0.8584,True
yolo11m,256,test_a02,bo_exploration,f1,0.7918,True
yolo11m,256,test_a02,bo_exploitation,f1,0.7734,True
yolo11m,256,test_a02,grid_search,f1,0.7736,True
yolo11m,256,test_a03,baseline,f1,0.8285,True
yolo11m,256,test_a03,bo_exploration,f1,0.8169,True
yolo11m,256,test_a03,bo_exploitation,f1,0.8496,True
yolo11m,256,test_a03,grid_search,f1,0.8496,True
yolo11m,256,test_b01,baseline,f1,0.7274,False
yolo11m,256,test_b01,bo_exploration,f1,0.7102,False
yolo11m,256,test_b01,bo_exploitation,f1,0.7311,False
yolo11m,256,test_b01,grid_search,f1,0.7627,False
yolo11m,256,test_b02,baseline,f1,0.7225,False
yolo11m,256,test_b02,bo_exploration,f1,0.7161,False
yolo11m,256,test_b02,bo_exploitation,f1,0.7161,False
yolo11m,256,test_b02,grid_search,f1,0.7161,False
yolo11m,256,test_b03,baseline,f1,0.4196,False
yolo11m,256,test_b03,bo_exploration,f1,0.3729,False
yolo11m,256,test_b03,bo_exploitation,f1,0.4523,False
yolo11m,256,test_b03,grid_search,f1,0.2816,False
yolo11m,1024,test_a01,baseline,f1,0.9454,True
yolo11m,1024,test_a01,bo_exploration,f1,0.9403,True
yolo11m,1024,test_a01,bo_exploitation,f1,0.9357,True
yolo11m,1024,test_a01,grid_search,f1,0.9119,True
yolo11m,1024,test_a02,baseline,f1,0.8666,True
yolo11m,1024,test_a02,bo_exploration,f1,0.8195,True
yolo11m,1024,test_a02,bo_exploitation,f1,0.8165,True
yolo11m,1024,test_a02,grid_search,f1,0.8159,True
yolo11m,1024,test_a03,baseline,f1,0.8839,True
yolo11m,1024,test_a03,bo_exploration,f1,0.8805,True
yolo11m,1024,test_a03,bo_exploitation,f1,0.8865,True
yolo11m,1024,test_a03,grid_search,f1,0.8804,True
yolo11m,1024,test_b01,baseline,f1,0.8074,False
yolo11m,1024,test_b01,bo_exploration,f1,0.7638,False
yolo11m,1024,test_b01,bo_exploitation,f1,0.7727,False
yolo11m,1024,test_b01,grid_search,f1,0.7242,False
yolo11m,1024,test_b02,baseline,f1,0.7666,False
yolo11m,1024,test_b02,bo_exploration,f1,0.7985,False
yolo11m,1024,test_b02,bo_exploitation,f1,0.7985,False
yolo11m,1024,test_b02,grid_search,f1,0.7985,False
yolo11m,1024,test_b03,baseline,f1,0.6848,False
yolo11m,1024,test_b03,bo_exploration,f1,0.7266,False
yolo11m,1024,test_b03,bo_exploitation,f1,0.6332,False
yolo11m,1024,test_b03,grid_search,f1,0.45,False
yolo11n,64,test_a01,baseline,f1,0.8871,True
yolo11n,64,test_a01,bo_exploration,f1,0.8576,True
yolo11n,64,test_a01,bo_exploitation,f1,0.8836,True
yolo11n,64,test_a01,grid_search,f1,0.8353,True
yolo11n,64,test_a02,baseline,f1,0.7965,True
yolo11n,64,test_a02,bo_exploration,f1,0.7262,True
yolo11n,64,test_a02,bo_exploitation,f1,0.7332,True
yolo11n,64,test_a02,grid_search,f1,0.6734,True
yolo11n,64,test_a03,baseline,f1,0.6514,True
yolo11n,64,test_a03,bo_exploration,f1,0.6269,True
yolo11n,64,test_a03,bo_exploitation,f1,0.6281,True
yolo11n,64,test_a03,grid_search,f1,0.5295,True
yolo11n,64,test_b01,baseline,f1,0.4774,False
yolo11n,64,test_b01,bo_exploration,f1,0.6069,False
yolo11n,64,test_b01,bo_exploitation,f1,0.5381,False
yolo11n,64,test_b01,grid_search,f1,0.4557,False
yolo11n,64,test_b02,baseline,f1,0.6425,False
yolo11n,64,test_b02,bo_exploration,f1,0.5603,False
yolo11n,64,test_b02,bo_exploitation,f1,0.6563,False
yolo11n,64,test_b02,grid_search,f1,0.5498,False
yolo11n,64,test_b03,baseline,f1,0.5114,False
yolo11n,64,test_b03,bo_exploration,f1,0.5755,False
yolo11n,64,test_b03,bo_exploitation,f1,0.5878,False
yolo11n,64,test_b03,grid_search,f1,0.3975,False
yolo11n,256,test_a01,baseline,f1,0.9058,True
yolo11n,256,test_a01,bo_exploration,f1,0.8324,True
yolo11n,256,test_a01,bo_exploitation,f1,0.8817,True
yolo11n,256,test_a01,grid_search,f1,0.8324,True
yolo11n,256,test_a02,baseline,f1,0.8224,True
yolo11n,256,test_a02,bo_exploration,f1,0.7437,True
yolo11n,256,test_a02,bo_exploitation,f1,0.7665,True
yolo11n,256,test_a02,grid_search,f1,0.7463,True
yolo11n,256,test_a03,baseline,f1,0.7267,True
yolo11n,256,test_a03,bo_exploration,f1,0.7541,True
yolo11n,256,test_a03,bo_exploitation,f1,0.7563,True
yolo11n,256,test_a03,grid_search,f1,0.7504,True
yolo11n,256,test_b01,baseline,f1,0.6268,False
yolo11n,256,test_b01,bo_exploration,f1,0.6767,False
yolo11n,256,test_b01,bo_exploitation,f1,0.5998,False
yolo11n,256,test_b01,grid_search,f1,0.5274,False
yolo11n,256,test_b02,baseline,f1,0.6891,False
yolo11n,256,test_b02,bo_exploration,f1,0.7115,False
yolo11n,256,test_b02,bo_exploitation,f1,0.7115,False
yolo11n,256,test_b02,grid_search,f1,0.7115,False
yolo11n,256,test_b03,baseline,f1,0.4679,False
yolo11n,256,test_b03,bo_exploration,f1,0.2864,False
yolo11n,256,test_b03,bo_exploitation,f1,0.3812,False
yolo11n,256,test_b03,grid_search,f1,0.2241,False
yolo11n,1024,test_a01,baseline,f1,0.9429,True
yolo11n,1024,test_a01,bo_exploration,f1,0.9298,True
yolo11n,1024,test_a01,bo_exploitation,f1,0.9242,True
yolo11n,1024,test_a01,grid_search,f1,0.9046,True
yolo11n,1024,test_a02,baseline,f1,0.8302,True
yolo11n,1024,test_a02,bo_exploration,f1,0.777,True
yolo11n,1024,test_a02,bo_exploitation,f1,0.7878,True
yolo11n,1024,test_a02,grid_search,f1,0.7925,True
yolo11n,1024,test_a03,baseline,f1,0.7928,True
yolo11n,1024,test_a03,bo_exploration,f1,0.7213,True
yolo11n,1024,test_a03,bo_exploitation,f1,0.7809,True
yolo11n,1024,test_a03,grid_search,f1,0.7213,True
yolo11n,1024,test_b01,baseline,f1,0.7078,False
yolo11n,1024,test_b01,bo_exploration,f1,0.6597,False
yolo11n,1024,test_b01,bo_exploitation,f1,0.6635,False
yolo11n,1024,test_b01,grid_search,f1,0.6158,False
yolo11n,1024,test_b02,baseline,f1,0.6829,False
yolo11n,1024,test_b02,bo_exploration,f1,0.6769,False
yolo11n,1024,test_b02,bo_exploitation,f1,0.6678,False
yolo11n,1024,test_b02,grid_search,f1,0.657,False
yolo11n,1024,test_b03,baseline,f1,0.6906,False
yolo11n,1024,test_b03,bo_exploration,f1,0.4809,False
yolo11n,1024,test_b03,bo_exploitation,f1,0.6768,False
yolo11n,1024,test_b03,grid_search,f1,0.4426,False
yolo11m,64,test_a01,baseline,f1,0.8694,True
yolo11m,64,test_a01,bo_exploration,f1,0.4157,True
yolo11m,64,test_a01,bo_exploitation,f1,0.4188,True
yolo11m,64,test_a01,grid_search,f1,0.2118,True
yolo11m,64,test_a02,baseline,f1,0.7654,True
yolo11m,64,test_a02,bo_exploration,f1,0.5215,True
yolo11m,64,test_a02,bo_exploitation,f1,0.5132,True
yolo11m,64,test_a02,grid_search,f1,0.3572,True
yolo11m,64,test_a03,baseline,f1,0.7131,True
yolo11m,64,test_a03,bo_exploration,f1,0.7291,True
yolo11m,64,test_a03,bo_exploitation,f1,0.5607,True
yolo11m,64,test_a03,grid_search,f1,0.4076,True
yolo11m,64,test_b01,baseline,f1,0.5946,False
yolo11m,64,test_b01,bo_exploration,f1,0.515,False
yolo11m,64,test_b01,bo_exploitation,f1,0.5237,False
yolo11m,64,test_b01,grid_search,f1,0.3434,False
yolo11m,64,test_b02,baseline,f1,0.6398,False
yolo11m,64,test_b02,bo_exploration,f1,0.1552,False
yolo11m,64,test_b02,bo_exploitation,f1,0.2388,False
yolo11m,64,test_b02,grid_search,f1,0.122,False
yolo11m,64,test_b03,baseline,f1,0.5372,False
yolo11m,64,test_b03,bo_exploration,f1,0.2645,False
yolo11m,64,test_b03,bo_exploitation,f1,0.5112,False
yolo11m,64,test_b03,grid_search,f1,0.1178,False
yolo11m,256,test_a01,baseline,f1,0.9195,True
yolo11m,256,test_a01,bo_exploration,f1,0.8857,True
yolo11m,256,test_a01,bo_exploitation,f1,0.8869,True
yolo11m,256,test_a01,grid_search,f1,0.8565,True
yolo11m,256,test_a02,baseline,f1,0.8108,True
yolo11m,256,test_a02,bo_exploration,f1,0.7568,True
yolo11m,256,test_a02,bo_exploitation,f1,0.6902,True
yolo11m,256,test_a02,grid_search,f1,0.7315,True
yolo11m,256,test_a03,baseline,f1,0.8272,True
yolo11m,256,test_a03,bo_exploration,f1,0.8035,True
yolo11m,256,test_a03,bo_exploitation,f1,0.826,True
yolo11m,256,test_a03,grid_search,f1,0.8216,True
yolo11m,256,test_b01,baseline,f1,0.6626,False
yolo11m,256,test_b01,bo_exploration,f1,0.6746,False
yolo11m,256,test_b01,bo_exploitation,f1,0.5593,False
yolo11m,256,test_b01,grid_search,f1,0.7679,False
yolo11m,256,test_b02,baseline,f1,0.5991,False
yolo11m,256,test_b02,bo_exploration,f1,0.5754,False
yolo11m,256,test_b02,bo_exploitation,f1,0.5807,False
yolo11m,256,test_b02,grid_search,f1,0.5334,False
yolo11m,256,test_b03,baseline,f1,0.5455,False
yolo11m,256,test_b03,bo_exploration,f1,0.5171,False
yolo11m,256,test_b03,bo_exploitation,f1,0.5097,False
yolo11m,256,test_b03,grid_search,f1,0.2857,False
yolo11m,1024,test_a01,baseline,f1,0.9323,True
yolo11m,1024,test_a01,bo_exploration,f1,0.9435,True
yolo11m,1024,test_a01,bo_exploitation,f1,0.9435,True
yolo11m,1024,test_a01,grid_search,f1,0.9435,True
yolo11m,1024,test_a02,baseline,f1,0.8587,True
yolo11m,1024,test_a02,bo_exploration,f1,0.8107,True
yolo11m,1024,test_a02,bo_exploitation,f1,0.7898,True
yolo11m,1024,test_a02,grid_search,f1,0.8059,True
yolo11m,1024,test_a03,baseline,f1,0.8701,True
yolo11m,1024,test_a03,bo_exploration,f1,0.9094,True
yolo11m,1024,test_a03,bo_exploitation,f1,0.8837,True
yolo11m,1024,test_a03,grid_search,f1,0.9104,True
yolo11m,1024,test_b01,baseline,f1,0.7906,False
yolo11m,1024,test_b01,bo_exploration,f1,0.7805,False
yolo11m,1024,test_b01,bo_exploitation,f1,0.7704,False
yolo11m,1024,test_b01,grid_search,f1,0.8583,False
yolo11m,1024,test_b02,baseline,f1,0.779,False
yolo11m,1024,test_b02,bo_exploration,f1,0.7651,False
yolo11m,1024,test_b02,bo_exploitation,f1,0.7728,False
yolo11m,1024,test_b02,grid_search,f1,0.7238,False
yolo11m,1024,test_b03,baseline,f1,0.5787,False
yolo11m,1024,test_b03,bo_exploration,f1,0.7214,False
yolo11m,1024,test_b03,bo_exploitation,f1,0.6364,False
yolo11m,1024,test_b03,grid_search,f1,0.3656,False
yolo11n,64,test_a01,baseline,f1,0.8831,True
yolo11n,64,test_a01,bo_exploration,f1,0.8486,True
yolo11n,64,test_a01,bo_exploitation,f1,0.8482,True
yolo11n,64,test_a01,grid_search,f1,0.8396,True
yolo11n,64,test_a02,baseline,f1,0.8257,True
yolo11n,64,test_a02,bo_exploration,f1,0.6614,True
yolo11n,64,test_a02,bo_exploitation,f1,0.6865,True
yolo11n,64,test_a02,grid_search,f1,0.6614,True
yolo11n,64,test_a03,baseline,f1,0.7187,True
yolo11n,64,test_a03,bo_exploration,f1,0.6667,True
yolo11n,64,test_a03,bo_exploitation,f1,0.6525,True
yolo11n,64,test_a03,grid_search,f1,0.6033,True
yolo11n,64,test_b01,baseline,f1,0.598,False
yolo11n,64,test_b01,bo_exploration,f1,0.5607,False
yolo11n,64,test_b01,bo_exploitation,f1,0.7121,False
yolo11n,64,test_b01,grid_search,f1,0.4467,False
yolo11n,64,test_b02,baseline,f1,0.6701,False
yolo11n,64,test_b02,bo_exploration,f1,0.5946,False
yolo11n,64,test_b02,bo_exploitation,f1,0.5548,False
yolo11n,64,test_b02,grid_search,f1,0.5712,False
yolo11n,64,test_b03,baseline,f1,0.6154,False
yolo11n,64,test_b03,bo_exploration,f1,0.2974,False
yolo11n,64,test_b03,bo_exploitation,f1,0.4629,False
yolo11n,64,test_b03,grid_search,f1,0.3084,False
yolo11n,256,test_a01,baseline,f1,0.9198,True
yolo11n,256,test_a01,bo_exploration,f1,0.8866,True
yolo11n,256,test_a01,bo_exploitation,f1,0.8728,True
yolo11n,256,test_a01,grid_search,f1,0.8524,True
yolo11n,256,test_a02,baseline,f1,0.7827,True
yolo11n,256,test_a02,bo_exploration,f1,0.7097,True
yolo11n,256,test_a02,bo_exploitation,f1,0.7327,True
yolo11n,256,test_a02,grid_search,f1,0.7201,True
yolo11n,256,test_a03,baseline,f1,0.7455,True
yolo11n,256,test_a03,bo_exploration,f1,0.7435,True
yolo11n,256,test_a03,bo_exploitation,f1,0.7526,True
yolo11n,256,test_a03,grid_search,f1,0.7515,True
yolo11n,256,test_b01,baseline,f1,0.527,False
yolo11n,256,test_b01,bo_exploration,f1,0.5494,False
yolo11n,256,test_b01,bo_exploitation,f1,0.6393,False
yolo11n,256,test_b01,grid_search,f1,0.4593,False
yolo11n,256,test_b02,baseline,f1,0.6976,False
yolo11n,256,test_b02,bo_exploration,f1,0.7027,False
yolo11n,256,test_b02,bo_exploitation,f1,0.6774,False
yolo11n,256,test_b02,grid_search,f1,0.6973,False
yolo11n,256,test_b03,baseline,f1,0.4305,False
yolo11n,256,test_b03,bo_exploration,f1,0.4863,False
yolo11n,256,test_b03,bo_exploitation,f1,0.503,False
yolo11n,256,test_b03,grid_search,f1,0.5253,False
yolo11n,1024,test_a01,baseline,f1,0.9389,True
yolo11n,1024,test_a01,bo_exploration,f1,0.9224,True
yolo11n,1024,test_a01,bo_exploitation,f1,0.9106,True
yolo11n,1024,test_a01,grid_search,f1,0.896,True
yolo11n,1024,test_a02,baseline,f1,0.8195,True
yolo11n,1024,test_a02,bo_exploration,f1,0.7332,True
yolo11n,1024,test_a02,bo_exploitation,f1,0.7141,True
yolo11n,1024,test_a02,grid_search,f1,0.7377,True
yolo11n,1024,test_a03,baseline,f1,0.7915,True
yolo11n,1024,test_a03,bo_exploration,f1,0.7449,True
yolo11n,1024,test_a03,bo_exploitation,f1,0.7594,True
yolo11n,1024,test_a03,grid_search,f1,0.7881,True
yolo11n,1024,test_b01,baseline,f1,0.7694,False
yolo11n,1024,test_b01,bo_exploration,f1,0.6919,False
yolo11n,1024,test_b01,bo_exploitation,f1,0.6879,False
yolo11n,1024,test_b01,grid_search,f1,0.6404,False
yolo11n,1024,test_b02,baseline,f1,0.7778,False
yolo11n,1024,test_b02,bo_exploration,f1,0.7477,False
yolo11n,1024,test_b02,bo_exploitation,f1,0.7477,False
yolo11n,1024,test_b02,grid_search,f1,0.7477,False
yolo11n,1024,test_b03,baseline,f1,0.4069,False
yolo11n,1024,test_b03,bo_exploration,f1,0.6489,False
yolo11n,1024,test_b03,bo_exploitation,f1,0.5812,False
yolo11n,1024,test_b03,grid_search,f1,0.3493,False
yolo11m,64,test_a01,baseline,f1,0.878,True
yolo11m,64,test_a01,bo_exploration,f1,0.851,True
yolo11m,64,test_a01,bo_exploitation,f1,0.8198,True
yolo11m,64,test_a01,grid_search,f1,0.8198,True
yolo11m,64,test_a02,baseline,f1,0.7807,True
yolo11m,64,test_a02,bo_exploration,f1,0.68,True
yolo11m,64,test_a02,bo_exploitation,f1,0.688,True
yolo11m,64,test_a02,grid_search,f1,0.688,True
yolo11m,64,test_a03,baseline,f1,0.7516,True
yolo11m,64,test_a03,bo_exploration,f1,0.7428,True
yolo11m,64,test_a03,bo_exploitation,f1,0.7861,True
yolo11m,64,test_a03,grid_search,f1,0.7885,True
yolo11m,64,test_b01,baseline,f1,0.5991,False
yolo11m,64,test_b01,bo_exploration,f1,0.5762,False
yolo11m,64,test_b01,bo_exploitation,f1,0.5743,False
yolo11m,64,test_b01,grid_search,f1,0.4986,False
yolo11m,64,test_b02,baseline,f1,0.706,False
yolo11m,64,test_b02,bo_exploration,f1,0.7239,False
yolo11m,64,test_b02,bo_exploitation,f1,0.6851,False
yolo11m,64,test_b02,grid_search,f1,0.6204,False
yolo11m,64,test_b03,baseline,f1,0.4818,False
yolo11m,64,test_b03,bo_exploration,f1,0.5772,False
yolo11m,64,test_b03,bo_exploitation,f1,0.3697,False
yolo11m,64,test_b03,grid_search,f1,0.3039,False
yolo11m,256,test_a01,baseline,f1,0.9241,True
yolo11m,256,test_a01,bo_exploration,f1,0.9127,True
yolo11m,256,test_a01,bo_exploitation,f1,0.9109,True
yolo11m,256,test_a01,grid_search,f1,0.9159,True
yolo11m,256,test_a02,baseline,f1,0.8202,True
yolo11m,256,test_a02,bo_exploration,f1,0.7659,True
yolo11m,256,test_a02,bo_exploitation,f1,0.765,True
yolo11m,256,test_a02,grid_search,f1,0.7787,True
yolo11m,256,test_a03,baseline,f1,0.8185,True
yolo11m,256,test_a03,bo_exploration,f1,0.8383,True
yolo11m,256,test_a03,bo_exploitation,f1,0.8383,True
yolo11m,256,test_a03,grid_search,f1,0.8383,True
yolo11m,256,test_b01,baseline,f1,0.7283,False
yolo11m,256,test_b01,bo_exploration,f1,0.761,False
yolo11m,256,test_b01,bo_exploitation,f1,0.7661,False
yolo11m,256,test_b01,grid_search,f1,0.7603,False
yolo11m,256,test_b02,baseline,f1,0.7551,False
yolo11m,256,test_b02,bo_exploration,f1,0.7986,False
yolo11m,256,test_b02,bo_exploitation,f1,0.7078,False
yolo11m,256,test_b02,grid_search,f1,0.7986,False
yolo11m,256,test_b03,baseline,f1,0.3801,False
yolo11m,256,test_b03,bo_exploration,f1,0.3497,False
yolo11m,256,test_b03,bo_exploitation,f1,0.3283,False
yolo11m,256,test_b03,grid_search,f1,0.2488,False
yolo11m,1024,test_a01,baseline,f1,0.94,True
yolo11m,1024,test_a01,bo_exploration,f1,0.9296,True
yolo11m,1024,test_a01,bo_exploitation,f1,0.8989,True
yolo11m,1024,test_a01,grid_search,f1,0.8815,True
yolo11m,1024,test_a02,baseline,f1,0.8777,True
yolo11m,1024,test_a02,bo_exploration,f1,0.8266,True
yolo11m,1024,test_a02,bo_exploitation,f1,0.8338,True
yolo11m,1024,test_a02,grid_search,f1,0.794,True
yolo11m,1024,test_a03,baseline,f1,0.8754,True
yolo11m,1024,test_a03,bo_exploration,f1,0.8755,True
yolo11m,1024,test_a03,bo_exploitation,f1,0.8912,True
yolo11m,1024,test_a03,grid_search,f1,0.8755,True
yolo11m,1024,test_b01,baseline,f1,0.811,False
yolo11m,1024,test_b01,bo_exploration,f1,0.8353,False
yolo11m,1024,test_b01,bo_exploitation,f1,0.7325,False
yolo11m,1024,test_b01,grid_search,f1,0.68,False
yolo11m,1024,test_b02,baseline,f1,0.72,False
yolo11m,1024,test_b02,bo_exploration,f1,0.7009,False
yolo11m,1024,test_b02,bo_exploitation,f1,0.6914,False
yolo11m,1024,test_b02,grid_search,f1,0.7009,False
yolo11m,1024,test_b03,baseline,f1,0.4724,False
yolo11m,1024,test_b03,bo_exploration,f1,0.3897,False
yolo11m,1024,test_b03,bo_exploitation,f1,0.4976,False
yolo11m,1024,test_b03,grid_search,f1,0.3897,False
yolo11n,64,test_a01,baseline,f1,0.8779,True
yolo11n,64,test_a01,bo_exploration,f1,0.7524,True
yolo11n,64,test_a01,bo_exploitation,f1,0.7838,True
yolo11n,64,test_a01,grid_search,f1,0.7528,True
yolo11n,64,test_a02,baseline,f1,0.6976,True
yolo11n,64,test_a02,bo_exploration,f1,0.5751,True
yolo11n,64,test_a02,bo_exploitation,f1,0.5751,True
yolo11n,64,test_a02,grid_search,f1,0.4799,True
yolo11n,64,test_a03,baseline,f1,0.536,True
yolo11n,64,test_a03,bo_exploration,f1,0.5357,True
yolo11n,64,test_a03,bo_exploitation,f1,0.5379,True
yolo11n,64,test_a03,grid_search,f1,0.4033,True
